blue,green,red,ndwi,brightness,label,source_file
0.0042461823,0.011735773,0.036230344,-0.51065344,0.0174041,1,GSL_1990_11.tif
0.0073607834,0.013138518,0.035865113,-0.46376425,0.018788138,1,GSL_1990_11.tif
0.00727882,0.014831486,0.035925988,-0.41558582,0.01934543,1,GSL_1990_11.tif
0.0059674093,0.012703183,0.034952037,-0.4668615,0.01787421,1,GSL_1990_11.tif
0.0042461823,0.010671621,0.03251717,-0.5058035,0.015811658,1,GSL_1990_11.tif
0.0056395563,0.0129934065,0.034099836,-0.44817433,0.0175776,1,GSL_1990_11.tif
0.0052707223,0.0129934065,0.035804242,-0.46744812,0.01802279,1,GSL_1990_11.tif
0.010475384,0.013428741,0.035256397,-0.44833413,0.019720174,1,GSL_1990_11.tif
0.009204955,0.014444522,0.034465063,-0.4093294,0.019371513,1,GSL_1990_11.tif
0.005598575,0.012025996,0.03422158,-0.47991925,0.01728205,1,GSL_1990_11.tif
0.008754157,0.011106956,0.034891166,-0.5170579,0.01825076,1,GSL_1990_11.tif
0.011254034,0.013525482,0.03598686,-0.45364293,0.02025546,1,GSL_1990_11.tif
0.021663358,0.016330972,0.05254397,-0.52577144,0.030179434,1,GSL_1990_11.tif
0.0050248327,0.012074366,0.03251717,-0.45843554,0.01653879,1,GSL_1990_11.tif
0.0073198015,0.013477111,0.028560506,-0.35879856,0.016452473,1,GSL_1990_11.tif
0.010557347,0.013477111,0.033673733,-0.42833158,0.019236064,1,GSL_1990_11.tif
0.008754157,0.007479167,0.03604773,-0.65632766,0.017427018,1,GSL_1990_11.tif
0.15558818,0.09752902,0.12396307,-0.11934484,0.12569343,0,GSL_2017_02.tif
0.22030947,0.16490245,0.17097206,-0.018071027,0.18539464,0,GSL_2017_02.tif
0.23185426,0.16883433,0.17703347,-0.023705926,0.19257402,0,GSL_2017_02.tif
0.23185426,0.16883433,0.17788048,-0.026090972,0.19285636,0,GSL_2017_02.tif
0.22394747,0.1715821,0.19190906,-0.055921305,0.19581288,0,GSL_2017_02.tif
0.15899147,0.105058804,0.13132146,-0.11110295,0.13179058,0,GSL_2017_02.tif
0.23703255,0.18211773,0.18314782,-0.0028200978,0.20076603,0,GSL_2017_02.tif
0.22705737,0.1686977,0.17166026,-0.00870422,0.18913846,0,GSL_2017_02.tif
0.22705737,0.1686977,0.17166026,-0.00870422,0.18913846,0,GSL_2017_02.tif
0.23506685,0.17732053,0.18105677,-0.010425416,0.1978147,0,GSL_2017_02.tif
0.16638485,0.10979529,0.13134794,-0.089376606,0.1358427,0,GSL_2017_02.tif
0.23970237,0.18597372,0.1852124,0.002051028,0.2036295,0,GSL_2017_02.tif
0.24935482,0.19500643,0.19092971,0.010563169,0.21176367,0,GSL_2017_02.tif
0.24304698,0.18600407,0.18736963,-0.0036573375,0.20547356,0,GSL_2017_02.tif
0.24872403,0.192957,0.191962,0.0025849403,0.21121435,0,GSL_2017_02.tif
0.1706683,0.11413707,0.13431247,-0.081204884,0.13970594,0,GSL_2017_02.tif
0.22344871,0.1707016,0.17578943,-0.014683851,0.18997991,0,GSL_2017_02.tif
0.26065025,0.20601268,0.20104088,0.012214093,0.22256793,0,GSL_2017_02.tif
0.23459743,0.18324113,0.18799165,-0.012796572,0.2019434,0,GSL_2017_02.tif
0.24389781,0.19329098,0.19844691,-0.013161665,0.21187855,0,GSL_2017_02.tif
0.15635099,0.101749346,0.12801284,-0.114306785,0.12870438,0,GSL_2017_02.tif
0.15086465,0.10190115,0.12639822,-0.10730192,0.12638801,0,GSL_2017_02.tif
0.26593122,0.21074916,0.20424363,0.015676219,0.22697468,0,GSL_2017_02.tif
0.28036588,0.22465499,0.21583706,0.02001831,0.24028598,0,GSL_2017_02.tif
0.26381883,0.20992939,0.20911394,0.0019459781,0.22762072,0,GSL_2017_02.tif
0.009660373,0.012607276,0.014664643,-0.07543626,0.012310765,1,GSL_2001_01.tif
0.0038102884,0.012236102,0.013193306,-0.037640136,0.0097465655,1,GSL_2001_01.tif
0.006922036,0.011052979,0.0137729235,-0.10955633,0.010582645,1,GSL_2001_01.tif
0.005781062,0.006297292,0.011788846,-0.3036165,0.007955734,1,GSL_2001_01.tif
0.008726849,0.0068540554,0.010874834,-0.22677967,0.008818579,1,GSL_2001_01.tif
0.017813152,0.026085591,0.023983117,0.041990936,0.022627287,1,GSL_2001_01.tif
0.008332695,0.013256834,0.016135981,-0.09795079,0.012575171,1,GSL_2001_01.tif
0.006735331,0.013674406,0.015779294,-0.071461864,0.012063011,1,GSL_2001_01.tif
0.009660373,0.012978452,0.01693853,-0.13236445,0.0131924525,1,GSL_2001_01.tif
0.013021061,0.016040651,0.01658184,-0.016588956,0.015214518,1,GSL_2001_01.tif
0.009452924,0.012236102,0.017183753,-0.16816817,0.0129575925,1,GSL_2001_01.tif
0.010199743,0.011122575,0.012524515,-0.059283447,0.011282277,1,GSL_2001_01.tif
0.0063411766,0.010751399,0.015467191,-0.17985758,0.010853256,1,GSL_2001_01.tif
0.009743353,0.012816063,0.0146869365,-0.06802187,0.012415451,1,GSL_2001_01.tif
0.008581635,0.0115401475,0.013906681,-0.092995495,0.011342821,1,GSL_2001_01.tif
0.00806301,0.0069932463,0.011432159,-0.24089953,0.008829472,1,GSL_2001_01.tif
0.0065901163,0.008825925,0.008801585,0.0013807244,0.008072543,1,GSL_2001_01.tif
0.009867824,0.0110761775,0.012836617,-0.07361609,0.011260207,1,GSL_2001_01.tif
0.008726849,0.0145327505,0.015868464,-0.04393476,0.013042688,1,GSL_2001_01.tif
0.007627365,0.015483888,0.012635981,0.10127379,0.011915744,1,GSL_2001_01.tif
0.005615102,0.0077819945,0.011878018,-0.20833229,0.008425038,1,GSL_2001_01.tif
0.008581635,0.013071246,0.011320693,0.07176474,0.010991191,1,GSL_2001_01.tif
0.0012794005,0.0077355974,0.005390756,0.17862257,0.004801918,1,GSL_2001_01.tif
0.0027315493,0.007318025,0.010161458,-0.16266327,0.0067370106,1,GSL_2001_01.tif
0.0050549875,0.0074108187,0.012792031,-0.26634592,0.008419279,1,GSL_2001_01.tif
0.0150036495,0.06732497,0.030083694,0.38231605,0.037470773,1,GSL_2008_11.tif
0.017974168,0.071990885,0.039527994,0.29109514,0.043164346,1,GSL_2008_11.tif
0.05167509,0.0775541,0.0618795,0.112415425,0.06370289,1,GSL_2008_11.tif
0.05167509,0.0775541,0.0618795,0.112415425,0.06370289,1,GSL_2008_11.tif
0.14094836,0.11619745,0.109289885,0.030633813,0.122145236,1,GSL_2008_11.tif
0.020760672,0.06732497,0.021017166,0.5241812,0.036367603,1,GSL_2008_11.tif
0.015923722,0.06307779,0.019065345,0.5357954,0.032688953,1,GSL_2008_11.tif
0.053515233,0.06753434,0.04670566,0.18232231,0.055918414,1,GSL_2008_11.tif
0.069550775,0.07115342,0.059361022,0.09035249,0.06668841,1,GSL_2008_11.tif
0.17601624,0.14389385,0.157141,-0.04400521,0.15901704,1,GSL_2008_11.tif
0.017132958,0.06666696,0.021583823,0.51084673,0.035127915,1,GSL_2008_11.tif
0.020234916,0.063795626,0.02838372,0.38415897,0.037471417,1,GSL_2008_11.tif
0.03632303,0.069957025,0.033357717,0.35424715,0.046545923,1,GSL_2008_11.tif
0.06802608,0.069957025,0.052246317,0.144927,0.063409805,1,GSL_2008_11.tif
0.16460735,0.12869972,0.1461856,-0.063611336,0.14649756,1,GSL_2008_11.tif
0.016686067,0.06415454,0.025770796,0.4268354,0.035537135,1,GSL_2008_11.tif
0.019157117,0.05643783,0.025707835,0.37408695,0.033767596,1,GSL_2008_11.tif
0.019498859,0.049977332,0.025707835,0.32065964,0.03172801,1,GSL_2008_11.tif
0.041107405,0.03870137,0.03401882,0.06439048,0.03794253,1,GSL_2008_11.tif
0.11986557,0.080156244,0.110328756,-0.15839753,0.10345019,1,GSL_2008_11.tif
0.023678614,0.038103174,0.03571879,0.032298665,0.032500193,1,GSL_2008_11.tif
0.023678614,0.038103174,0.03571879,0.032298665,0.032500193,1,GSL_2008_11.tif
0.04094968,0.033885904,0.03480584,-0.013392071,0.036547143,1,GSL_2008_11.tif
0.09951883,0.06798299,0.09052721,-0.14222479,0.086009674,1,GSL_2008_11.tif
0.414491,0.38506922,0.43392286,-0.059650853,0.41116104,0,GSL_2023_08.tif
0.4191403,0.40307465,0.464623,-0.070932865,0.428946,0,GSL_2023_08.tif
0.42991963,0.40178853,0.49397197,-0.10291069,0.44189337,0,GSL_2023_08.tif
0.40948632,0.38378313,0.47141033,-0.102464646,0.42155993,0,GSL_2023_08.tif
0.401313,0.37065136,0.4771293,-0.12559594,0.41636458,0,GSL_2023_08.tif
0.4146391,0.36117482,0.42345905,-0.07937989,0.39975765,0,GSL_2023_08.tif
0.46225753,0.43935624,0.45739576,-0.020116491,0.45300317,0,GSL_2023_08.tif
0.4061104,0.39522266,0.44778034,-0.0623457,0.41637114,0,GSL_2023_08.tif
0.41339532,0.39244738,0.47637516,-0.09659933,0.42740595,0,GSL_2023_08.tif
0.39941776,0.36814684,0.47920322,-0.13106301,0.41558924,0,GSL_2023_08.tif
0.4217463,0.3885214,0.44765466,-0.07071859,0.41930747,0,GSL_2023_08.tif
0.42257547,0.409099,0.44199854,-0.038655367,0.4245577,0,GSL_2023_08.tif
0.38757238,0.36740226,0.4471519,-0.09790576,0.40070882,0,GSL_2023_08.tif
0.39722636,0.37437427,0.45469338,-0.096878715,0.4087647,0,GSL_2023_08.tif
0.39811477,0.3657777,0.48278543,-0.13788909,0.4155593,0,GSL_2023_08.tif
0.43436164,0.41343114,0.45865268,-0.051854517,0.4354818,0,GSL_2023_08.tif
0.42150941,0.38831833,0.4640574,-0.08885631,0.42462838,0,GSL_2023_08.tif
0.4219832,0.3955611,0.47907752,-0.09548666,0.43220726,0,GSL_2023_08.tif
0.42299008,0.39353043,0.47870046,-0.09764609,0.4317403,0,GSL_2023_08.tif
0.40273446,0.3774203,0.456893,-0.0952551,0.41234922,0,GSL_2023_08.tif
0.43530926,0.39204124,0.45902973,-0.07871073,0.42879343,0,GSL_2023_08.tif
0.44425255,0.3961026,0.4631147,-0.07799194,0.43448997,0,GSL_2023_08.tif
0.41783732,0.381414,0.47901466,-0.113432474,0.42608866,0,GSL_2023_08.tif
0.4184296,0.39454576,0.480523,-0.09825185,0.43116614,0,GSL_2023_08.tif
0.42168707,0.3968472,0.475621,-0.09028837,0.43138513,0,GSL_2023_08.tif
0.33405635,0.2329648,0.117785774,0.32837778,0.22826898,0,GSL_1989_03.tif
0.3663194,0.261049,0.13126618,0.3308118,0.2528782,0,GSL_1989_03.tif
0.4077298,0.28936613,0.14606711,0.3290945,0.28105435,0,GSL_1989_03.tif
0.40210542,0.292494,0.15439378,0.3090259,0.28299773,0,GSL_1989_03.tif
0.37024412,0.26341152,0.13333867,0.32784486,0.2556648,0,GSL_1989_03.tif
0.35120767,0.23958655,0.11949146,0.3344531,0.23676188,0,GSL_1989_03.tif
0.38931143,0.27648866,0.13420069,0.34646046,0.26666692,0,GSL_1989_03.tif
0.41727892,0.31279182,0.15232128,0.3450133,0.29413068,0,GSL_1989_03.tif
0.3712021,0.2675709,0.13841905,0.31811512,0.25906402,0,GSL_1989_03.tif
0.26384407,0.17330252,0.09583198,0.28784955,0.17765951,0,GSL_1989_03.tif
0.34459436,0.23912069,0.12183907,0.32491514,0.23518471,0,GSL_1989_03.tif
0.3971918,0.28663757,0.1378138,0.35062534,0.27388105,0,GSL_1989_03.tif
0.39950952,0.29881626,0.14494832,0.3467325,0.28109136,0,GSL_1989_03.tif
0.34827188,0.25099993,0.12657097,0.32955036,0.24194759,0,GSL_1989_03.tif
0.23256992,0.15190661,0.09684072,0.22137192,0.16043907,0,GSL_1989_03.tif
0.32639232,0.2396531,0.12937708,0.29882574,0.23180752,0,GSL_1989_03.tif
0.29715782,0.20561266,0.11178837,0.29560077,0.20485294,0,GSL_1989_03.tif
0.9343529,0.9387634,0.91775125,0.011318045,0.9302892,0,GSL_1989_03.tif
0.24224265,0.15576652,0.0899813,0.2676929,0.16266349,0,GSL_1989_03.tif
0.22104299,0.14724809,0.09733592,0.20406881,0.155209,0,GSL_1989_03.tif
0.32277665,0.22943763,0.13069762,0.27417403,0.22763729,0,GSL_1989_03.tif
0.39119655,0.31768325,0.18098776,0.27411902,0.2966225,0,GSL_1989_03.tif
0.30877745,0.22660926,0.12699279,0.28171834,0.22079317,0,GSL_1989_03.tif
0.2707046,0.18900837,0.11136654,0.2584822,0.19035983,0,GSL_1989_03.tif
0.25828147,0.18002409,0.1061211,0.25827003,0.18147556,0,GSL_1989_03.tif
0.097869106,0.19710025,0.19830552,-0.003048166,0.16442496,1,GSL_1987_07.tif
0.09540767,0.1963454,0.19861062,-0.005735345,0.16345456,1,GSL_1987_07.tif
0.09337063,0.20162936,0.19836654,0.008157108,0.16445552,1,GSL_1987_07.tif
0.09235211,0.20615847,0.20153968,0.011328926,0.16668342,1,GSL_1987_07.tif
0.08929654,0.19866027,0.19940391,-0.0018681423,0.16245358,1,GSL_1987_07.tif
0.10045785,0.20147839,0.2059943,-0.011082682,0.16931017,1,GSL_1987_07.tif
0.10041541,0.1976538,0.2045908,-0.017245675,0.16755335,1,GSL_1987_07.tif
0.096468635,0.1976538,0.20263809,-0.012451606,0.16558684,1,GSL_1987_07.tif
0.09337063,0.20178033,0.2070927,-0.012992677,0.16741455,1,GSL_1987_07.tif
0.09341307,0.20605783,0.20629941,-0.00058584404,0.16859011,1,GSL_1987_07.tif
0.10334366,0.21129146,0.21197447,-0.0016136616,0.17553653,1,GSL_1987_07.tif
0.10334366,0.21018435,0.2104489,-0.00062894356,0.17465897,1,GSL_1987_07.tif
0.10041541,0.21018435,0.2104489,-0.00062894356,0.17368288,1,GSL_1987_07.tif
0.09948176,0.20807077,0.21227957,-0.010012584,0.17327738,1,GSL_1987_07.tif
0.09837837,0.21295214,0.2145374,-0.0037082927,0.17528929,1,GSL_1987_07.tif
0.10376804,0.22623754,0.2231415,0.0068895565,0.18438236,1,GSL_1987_07.tif
0.105677776,0.22623754,0.2231415,0.0068895565,0.18501894,1,GSL_1987_07.tif
0.10499876,0.22774723,0.22149391,0.013919702,0.18474664,1,GSL_1987_07.tif
0.10631435,0.23524544,0.22375174,0.025040833,0.18843718,1,GSL_1987_07.tif
0.099693954,0.232377,0.21880893,0.030071922,0.18362664,1,GSL_1987_07.tif
0.10877578,0.23318216,0.22857247,0.009982962,0.1901768,1,GSL_1987_07.tif
0.107502624,0.23318216,0.22857247,0.009982962,0.18975241,1,GSL_1987_07.tif
0.10898797,0.23549704,0.23382038,0.0035725504,0.19276847,1,GSL_1987_07.tif
0.11051575,0.24239136,0.23131847,0.023374785,0.19474186,1,GSL_1987_07.tif
0.10453194,0.24073069,0.22759612,0.028045673,0.19095291,1,GSL_1987_07.tif
0.24508324,0.16598599,0.13692746,0.09592983,0.18266554,0,GSL_2002_06.tif
0.21494153,0.14583027,0.116142236,0.11332457,0.15897135,0,GSL_2002_06.tif
0.24236394,0.16098553,0.137109,0.080096915,0.18015282,0,GSL_2002_06.tif
0.29671732,0.21041319,0.1892082,0.053062577,0.23211288,0,GSL_2002_06.tif
0.3352463,0.2526094,0.22483352,0.05817622,0.2708964,0,GSL_2002_06.tif
0.20065698,0.12998265,0.112874694,0.07044418,0.1478381,0,GSL_2002_06.tif
0.20249169,0.13713716,0.11586994,0.08405746,0.15183294,0,GSL_2002_06.tif
0.26549444,0.19475788,0.17527574,0.052649494,0.2118427,0,GSL_2002_06.tif
0.35077584,0.2610717,0.2227913,0.07911399,0.27821293,0,GSL_2002_06.tif
0.27021226,0.20010453,0.19315648,0.017667746,0.22115774,0,GSL_2002_06.tif
0.18158905,0.12082796,0.10248208,0.082153924,0.13496636,0,GSL_2002_06.tif
0.21349996,0.14659958,0.121043555,0.09548508,0.16038103,0,GSL_2002_06.tif
0.2946205,0.21122095,0.18993431,0.053063203,0.23192525,0,GSL_2002_06.tif
0.2946205,0.20695132,0.19007047,0.042518605,0.23054743,0,GSL_2002_06.tif
0.25746757,0.17429446,0.15240292,0.06700839,0.19472165,0,GSL_2002_06.tif
0.29779848,0.2086438,0.18938972,0.048372876,0.23194401,0,GSL_2002_06.tif
0.3735132,0.28284296,0.24902244,0.06358838,0.30179286,0,GSL_2002_06.tif
0.38632342,0.29722893,0.26254645,0.061957747,0.31536627,0,GSL_2002_06.tif
0.37072834,0.27545768,0.24838708,0.051676653,0.29819104,0,GSL_2002_06.tif
0.34953085,0.25387874,0.22188365,0.06725,0.27509776,0,GSL_2002_06.tif
0.36607605,0.26818776,0.23994592,0.055579446,0.29140323,0,GSL_2002_06.tif
0.30133688,0.22522224,0.19379184,0.0750102,0.240117,0,GSL_2002_06.tif
0.28590563,0.20141235,0.1826731,0.048789155,0.22333036,0,GSL_2002_06.tif
0.2818758,0.19164221,0.16851373,0.064217776,0.21401058,0,GSL_2002_06.tif
0.28846112,0.20856686,0.17895173,0.07642229,0.22532658,0,GSL_2002_06.tif
0.5777034,0.55833226,0.5157515,0.039643783,0.55059576,0,GSL_2009_02.tif
0.6541679,0.63460606,0.5757511,0.04862605,0.62150836,0,GSL_2009_02.tif
0.4301823,0.38824415,0.33791733,0.06930518,0.38544795,0,GSL_2009_02.tif
0.3542523,0.31942853,0.2736851,0.077124104,0.31578866,0,GSL_2009_02.tif
0.37281823,0.33617494,0.28596288,0.080708764,0.33165202,0,GSL_2009_02.tif
0.62236536,0.6111957,0.56069463,0.043093633,0.5980852,0,GSL_2009_02.tif
0.68098706,0.66899663,0.6049916,0.050239842,0.6516585,0,GSL_2009_02.tif
0.52970874,0.5079032,0.45930594,0.050244793,0.49897265,0,GSL_2009_02.tif
0.3625213,0.32591993,0.27688378,0.08134665,0.321775,0,GSL_2009_02.tif
0.342965,0.30420142,0.26208583,0.0743713,0.3030841,0,GSL_2009_02.tif
0.6265627,0.6173245,0.56623584,0.043165173,0.60337436,0,GSL_2009_02.tif
0.72915465,0.7168188,0.65329504,0.04636383,0.69975615,0,GSL_2009_02.tif
0.6250064,0.61387163,0.5610339,0.04497186,0.59997064,0,GSL_2009_02.tif
0.35733354,0.32402086,0.2833458,0.06696944,0.32156673,0,GSL_2009_02.tif
0.32642704,0.29235807,0.25336212,0.07145764,0.29071575,0,GSL_2009_02.tif
0.6226483,0.6154945,0.56303716,0.04451072,0.6003933,0,GSL_2009_02.tif
0.6871023,0.6774216,0.62159896,0.042972863,0.66204095,0,GSL_2009_02.tif
0.648257,0.63583183,0.5835701,0.042858444,0.622553,0,GSL_2009_02.tif
0.46839884,0.44345546,0.3976262,0.054488424,0.4364935,0,GSL_2009_02.tif
0.3304515,0.29474056,0.26037338,0.061910015,0.29518846,0,GSL_2009_02.tif
0.53698736,0.5251157,0.47856268,0.046382386,0.5135553,0,GSL_2009_02.tif
0.66707444,0.6546327,0.59941816,0.0440289,0.6403751,0,GSL_2009_02.tif
0.63948494,0.623367,0.5694668,0.045186628,0.6107729,0,GSL_2009_02.tif
0.57336456,0.5571065,0.5095641,0.04457079,0.54667836,0,GSL_2009_02.tif
0.34199032,0.30831033,0.2645737,0.07634453,0.3049581,0,GSL_2009_02.tif
0.55497086,0.5043286,0.5006864,0.0036240234,0.5199953,0,GSL_2008_06.tif
0.5832611,0.5399822,0.5408742,-0.0008252556,0.5547058,0,GSL_2008_06.tif
0.58392674,0.54470587,0.54670405,-0.0018308285,0.5584455,0,GSL_2008_06.tif
0.59457713,0.56084853,0.554302,0.0058705546,0.56990916,0,GSL_2008_06.tif
0.6068917,0.55526227,0.5333718,0.020108175,0.56517524,0,GSL_2008_06.tif
0.55856544,0.52059454,0.5254394,-0.0046316283,0.5348664,0,GSL_2008_06.tif
0.5678845,0.52659154,0.52496153,0.0015500947,0.5398125,0,GSL_2008_06.tif
0.5916816,0.55008674,0.5488066,0.0011649245,0.563525,0,GSL_2008_06.tif
0.58782077,0.5488545,0.55291617,-0.0036865163,0.56319714,0,GSL_2008_06.tif
0.5762052,0.52757734,0.5193228,0.007884726,0.5410351,0,GSL_2008_06.tif
0.60070115,0.5516476,0.54469705,0.00633975,0.56568193,0,GSL_2008_06.tif
0.55986345,0.521416,0.5274942,-0.0057947556,0.53625786,0,GSL_2008_06.tif
0.5967738,0.55193514,0.5467996,0.0046740416,0.5651695,0,GSL_2008_06.tif
0.62912446,0.5872601,0.57633114,0.009392456,0.5975719,0,GSL_2008_06.tif
0.6356479,0.587753,0.57833815,0.008073849,0.6005797,0,GSL_2008_06.tif
0.61960566,0.5802362,0.56108755,0.016777562,0.58697647,0,GSL_2008_06.tif
0.60236526,0.54893667,0.5394884,0.008680691,0.5635968,0,GSL_2008_06.tif
0.59497654,0.54819727,0.5562134,-0.0072582625,0.5664624,0,GSL_2008_06.tif
0.6027314,0.55797327,0.55707353,0.0008069001,0.57259274,0,GSL_2008_06.tif
0.62196875,0.57473207,0.56729966,0.0065080463,0.5880001,0,GSL_2008_06.tif
0.62546337,0.5778538,0.56988007,0.006947363,0.59106576,0,GSL_2008_06.tif
0.6108856,0.57136387,0.5730339,-0.0014593363,0.58509445,0,GSL_2008_06.tif
0.6047616,0.55809647,0.56276,-0.004160678,0.57520604,0,GSL_2008_06.tif
0.62493086,0.587753,0.59936386,-0.009780719,0.6040159,0,GSL_2008_06.tif
0.652855,0.6156022,0.6155632,3.1662203e-05,0.62800676,0,GSL_2008_06.tif
0.34456316,0.21090393,0.31630912,-0.19992866,0.29059207,0,GSL_2018_05.tif
0.32389447,0.20146051,0.31215316,-0.2155169,0.2791694,0,GSL_2018_05.tif
0.34242854,0.21485157,0.3163466,-0.19106773,0.2912089,0,GSL_2018_05.tif
0.31074786,0.20235066,0.30189425,-0.19741079,0.27166426,0,GSL_2018_05.tif
0.30766448,0.19298466,0.30181935,-0.21995471,0.26748952,0,GSL_2018_05.tif
0.30935863,0.20262158,0.31245267,-0.2132331,0.27481094,0,GSL_2018_05.tif
0.31864262,0.20262158,0.31529823,-0.21755576,0.27885413,0,GSL_2018_05.tif
0.34134427,0.20842697,0.31432474,-0.20257719,0.28803197,0,GSL_2018_05.tif
0.33111158,0.20386006,0.32218742,-0.22493623,0.28571966,0,GSL_2018_05.tif
0.3138312,0.19929317,0.30050892,-0.20251125,0.27121112,0,GSL_2018_05.tif
0.30946028,0.18311553,0.30110797,-0.24367303,0.26456127,0,GSL_2018_05.tif
0.32474157,0.18048376,0.29964778,-0.24818984,0.26829103,0,GSL_2018_05.tif
0.35039106,0.20502114,0.31713283,-0.2147096,0.29084834,0,GSL_2018_05.tif
0.339108,0.19395222,0.31758213,-0.241684,0.28354743,0,GSL_2018_05.tif
0.30637693,0.168873,0.28512055,-0.25605494,0.25345683,0,GSL_2018_05.tif
0.31871036,0.1873728,0.30429047,-0.2377998,0.27012455,0,GSL_2018_05.tif
0.3226408,0.18605691,0.30653697,-0.24458244,0.27174488,0,GSL_2018_05.tif
0.30915534,0.19132045,0.31941676,-0.2508062,0.27329752,0,GSL_2018_05.tif
0.33351728,0.18826295,0.31608447,-0.2534389,0.27928826,0,GSL_2018_05.tif
0.26707256,0.1612099,0.27883044,-0.2672943,0.2357043,0,GSL_2018_05.tif
0.32860422,0.1873728,0.29448086,-0.2222829,0.27015263,0,GSL_2018_05.tif
0.3313149,0.18830165,0.31260246,-0.2481524,0.27740633,0,GSL_2018_05.tif
0.3158642,0.18265109,0.2940316,-0.23365705,0.2641823,0,GSL_2018_05.tif
0.315051,0.18644394,0.30653697,-0.24360536,0.26934397,0,GSL_2018_05.tif
0.2816084,0.15536582,0.27823135,-0.28336263,0.23840185,0,GSL_2018_05.tif
0.4855302,0.5325606,0.42302412,0.11462757,0.48037162,0,GSL_2016_05.tif
0.45673287,0.48206994,0.40055615,0.092353605,0.44645298,0,GSL_2016_05.tif
0.44727188,0.41614717,0.36163273,0.070089705,0.40835062,0,GSL_2016_05.tif
0.3861207,0.3786353,0.36622128,0.016666284,0.37699243,0,GSL_2016_05.tif
0.42234182,0.34856248,0.44770727,-0.1245114,0.40620387,0,GSL_2016_05.tif
0.40804675,0.39402783,0.35024053,0.058832597,0.38410506,0,GSL_2016_05.tif
0.40604404,0.3791497,0.35186234,0.03732815,0.3790187,0,GSL_2016_05.tif
0.41895795,0.3954919,0.4000419,-0.0057194354,0.40483057,0,GSL_2016_05.tif
0.34496194,0.28984138,0.3679222,-0.1187063,0.33424187,0,GSL_2016_05.tif
0.40794316,0.34476382,0.45221668,-0.1348248,0.40164122,0,GSL_2016_05.tif
0.39019516,0.32102212,0.39466226,-0.10289456,0.3686265,0,GSL_2016_05.tif
0.38387632,0.29933804,0.41281858,-0.15934749,0.36534432,0,GSL_2016_05.tif
0.45859745,0.38464987,0.47468466,-0.10477256,0.43931067,0,GSL_2016_05.tif
0.5263437,0.45263025,0.5377374,-0.08593485,0.5055705,0,GSL_2016_05.tif
0.5771361,0.53026557,0.6610344,-0.109769784,0.5894787,0,GSL_2016_05.tif
0.5678478,0.5212042,0.6484159,-0.108763225,0.5791559,0,GSL_2016_05.tif
0.55717826,0.5109161,0.63465035,-0.108011305,0.5675816,0,GSL_2016_05.tif
0.5245827,0.4660443,0.5814867,-0.110204175,0.5240379,0,GSL_2016_05.tif
0.47171855,0.41116142,0.5302217,-0.12647364,0.4710339,0,GSL_2016_05.tif
0.49423155,0.43561536,0.5564871,-0.12183379,0.49544466,0,GSL_2016_05.tif
0.56004417,0.50577205,0.6185114,-0.10027652,0.56144255,0,GSL_2016_05.tif
0.52523875,0.4638284,0.5828316,-0.113697946,0.52396625,0,GSL_2016_05.tif
0.51315355,0.45116618,0.5741292,-0.11992927,0.5128163,0,GSL_2016_05.tif
0.52461725,0.47387907,0.6035591,-0.12035948,0.53401846,0,GSL_2016_05.tif
0.5241338,0.47324595,0.6003155,-0.11836253,0.53256506,0,GSL_2016_05.tif
0.3661351,0.25003615,0.21083355,0.085062034,0.27566826,0,GSL_2003_07.tif
0.34020704,0.222572,0.18703963,0.08674627,0.24993956,0,GSL_2003_07.tif
0.31792325,0.20398697,0.17640382,0.07251248,0.23277135,0,GSL_2003_07.tif
0.4311345,0.35194823,0.32047054,0.046812557,0.3678511,0,GSL_2003_07.tif
0.36195317,0.30482063,0.28725994,0.02965924,0.31801125,0,GSL_2003_07.tif
0.3493476,0.24306226,0.20250988,0.09101172,0.26497325,0,GSL_2003_07.tif
0.32610792,0.20603599,0.1830039,0.05920222,0.2383826,0,GSL_2003_07.tif
0.2873353,0.17580387,0.15433349,0.065034494,0.20582421,0,GSL_2003_07.tif
0.37700817,0.28044802,0.2575806,0.042502142,0.30501226,0,GSL_2003_07.tif
0.3842967,0.35651362,0.35057026,0.008405438,0.36379352,0,GSL_2003_07.tif
0.33990833,0.25053942,0.22865796,0.045662634,0.27303526,0,GSL_2003_07.tif
0.30710992,0.21117653,0.19292505,0.045165457,0.2370705,0,GSL_2003_07.tif
0.29584855,0.17012411,0.15084428,0.060067523,0.20560564,0,GSL_2003_07.tif
0.37234828,0.27333033,0.259094,0.026738642,0.3015909,0,GSL_2003_07.tif
0.42999938,0.35708877,0.33980834,0.024796205,0.37563217,0,GSL_2003_07.tif
0.3480034,0.2597061,0.23958804,0.040292945,0.28243253,0,GSL_2003_07.tif
0.3629389,0.27588263,0.25745448,0.034552466,0.29875866,0,GSL_2003_07.tif
0.32246366,0.22997725,0.20301434,0.062271055,0.25181842,0,GSL_2003_07.tif
0.3676884,0.2677225,0.2523678,0.029523073,0.2959262,0,GSL_2003_07.tif
0.45016232,0.39059216,0.36196277,0.038042877,0.40090573,0,GSL_2003_07.tif
0.3233598,0.23562106,0.22638787,0.019984832,0.2617896,0,GSL_2003_07.tif
0.37163138,0.28296435,0.26935145,0.024646897,0.30798241,0,GSL_2003_07.tif
